timestamp,nt_circular,tai_lam,period,slot
2025-02-26 18:00:00,83204,3668,before,peak
2025-02-26 19:00:00,27059,1097,before,peak
2025-02-26 20:00:00,27508,1113,before,na
2025-02-26 21:00:00,52143,2155,before,na
2025-02-26 22:00:00,57246,2335,before,na
2025-02-26 23:00:00,38086,1597,before,na
2025-02-27 00:00:00,9251,418,before,na
2025-02-27 03:00:00,8045,355,before,na
2025-02-27 04:00:00,16381,722,before,na
2025-02-27 05:00:00,9147,400,before,na
2025-02-27 06:00:00,21497,1002,before,na
2025-02-27 07:00:00,65789,3526,before,na
2025-02-27 08:00:00,135762,7307,before,peak
2025-02-27 09:00:00,125372,5980,before,peak
2025-02-27 10:00:00,117362,5633,before,na
2025-02-27 11:00:00,98979,3989,before,na
2025-02-27 12:00:00,71008,1957,before,na
2025-02-27 13:00:00,88733,3398,before,na
2025-02-27 14:00:00,47817,2235,before,na
2025-02-27 15:00:00,45555,2108,before,na
2025-02-27 16:00:00,105385,5058,before,na
2025-02-27 17:00:00,111378,5393,before,na
2025-02-27 18:00:00,62829,2357,before,peak
2025-02-27 19:00:00,41784,1690,before,peak
2025-02-27 20:00:00,49483,2033,before,na
2025-02-27 21:00:00,61831,2550,before,na
2025-02-27 22:00:00,50039,1954,before,na
2025-02-27 23:00:00,8638,317,before,na
2025-02-28 00:00:00,14808,613,before,na
2025-02-28 01:00:00,13423,526,before,na
2025-02-28 02:00:00,13258,456,before,na
2025-02-28 03:00:00,6242,201,before,na
2025-02-28 04:00:00,15023,495,before,na
2025-02-28 05:00:00,14600,585,before,na
2025-02-28 06:00:00,63292,2707,before,na
2025-02-28 07:00:00,72006,3126,before,na
2025-02-28 08:00:00,54330,2417,before,peak
2025-02-28 09:00:00,116326,5680,before,peak
2025-02-28 10:00:00,74093,3357,before,na
2025-02-28 11:00:00,40867,1447,before,na
2025-02-28 12:00:00,51878,1754,before,na
2025-02-28 13:00:00,99994,4126,before,na
2025-02-28 14:00:00,60762,2963,before,na
2025-02-28 15:00:00,86710,4036,before,na
2025-02-28 16:00:00,132175,6523,before,na
2025-02-28 17:00:00,85260,4229,before,na
2025-02-28 18:00:00,72910,3428,before,peak
2025-02-28 19:00:00,64036,2761,before,peak
2025-02-28 20:00:00,59943,2493,before,na
2025-02-28 21:00:00,93961,3849,before,na
2025-02-28 22:00:00,105565,4406,before,na
2025-02-28 23:00:00,65345,2790,before,na
2025-03-01 00:00:00,23280,999,before,na
2025-03-01 01:00:00,10262,457,before,na
2025-03-01 02:00:00,12158,523,before,na
2025-03-01 03:00:00,26982,1195,before,na
2025-03-01 04:00:00,21753,966,before,na
2025-03-01 05:00:00,19378,775,before,na
2025-03-01 06:00:00,36609,1735,before,na
2025-03-01 07:00:00,97821,4947,before,na
2025-03-01 08:00:00,60434,3131,before,peak
2025-03-01 09:00:00,53206,2562,before,peak
2025-03-01 10:00:00,90173,4377,before,na
2025-03-01 11:00:00,86736,4242,before,na
2025-03-01 12:00:00,117820,5421,before,na
2025-03-01 13:00:00,61562,2661,before,na
2025-03-01 14:00:00,84299,3210,before,na
2025-03-01 15:00:00,89030,4071,before,na
2025-03-01 16:00:00,39906,1991,before,na
2025-03-01 17:00:00,89554,4252,before,na
2025-03-01 18:00:00,75573,3217,before,peak
2025-03-01 19:00:00,17438,682,before,peak
2025-03-01 20:00:00,82497,3455,before,na
2025-03-01 21:00:00,99665,4290,before,na
2025-03-01 22:00:00,47808,2052,before,na
2025-03-01 23:00:00,51830,2209,before,na
2025-03-02 00:00:00,33792,1497,before,na
2025-03-02 01:00:00,10874,506,before,na
2025-03-02 02:00:00,18093,805,before,na
2025-03-02 03:00:00,14084,666,before,na
2025-03-02 04:00:00,17512,721,before,na
2025-03-02 05:00:00,21200,889,before,na
2025-03-02 06:00:00,31058,1285,before,na
2025-03-02 07:00:00,47913,2221,before,na
2025-03-02 08:00:00,40096,1794,before,peak
2025-03-02 09:00:00,20103,948,before,peak
2025-03-02 10:00:00,34541,1632,before,na
2025-03-02 11:00:00,52756,2462,before,na
2025-03-02 12:00:00,57974,2631,before,na
2025-03-02 13:00:00,74982,3459,before,na
2025-03-02 14:00:00,96698,4490,before,na
2025-03-02 15:00:00,76127,3525,before,na
2025-03-02 16:00:00,43401,1950,before,na
2025-03-02 17:00:00,43862,2030,before,na
2025-03-02 18:00:00,86064,3806,before,peak
2025-03-02 19:00:00,51032,2103,before,peak
2025-03-02 20:00:00,61640,2672,before,na
2025-03-02 21:00:00,54752,2373,before,na
2025-03-02 22:00:00,65480,2946,before,na
2025-03-02 23:00:00,53525,2337,before,na
2025-03-03 00:00:00,12230,566,before,na
2025-03-03 01:00:00,1519,60,before,na
2025-03-03 02:00:00,7581,333,before,na
2025-03-03 03:00:00,10426,505,before,na
2025-03-03 04:00:00,14070,611,before,na
2025-03-03 05:00:00,24350,1086,before,na
2025-03-03 06:00:00,62516,2913,before,na
2025-03-03 07:00:00,102902,6097,before,na
2025-03-03 08:00:00,70227,4244,before,peak
2025-03-03 09:00:00,50332,2770,before,peak
2025-03-03 10:00:00,60647,3178,before,na
2025-03-03 11:00:00,51717,2619,before,na
2025-03-03 12:00:00,108601,5585,before,na
2025-03-03 13:00:00,115491,5918,before,na
2025-03-03 14:00:00,103093,5189,before,na
2025-03-03 15:00:00,76810,3840,before,na
2025-03-03 16:00:00,56063,2782,before,na
2025-03-03 17:00:00,86077,4210,before,na
2025-03-03 18:00:00,40097,1849,before,peak
2025-03-03 19:00:00,39784,1804,before,peak
2025-03-03 20:00:00,89491,3768,before,na
2025-03-03 21:00:00,42399,1762,before,na
2025-03-03 22:00:00,47123,2077,before,na
2025-03-03 23:00:00,52742,2339,before,na
2025-03-04 00:00:00,23169,1042,before,na
2025-03-04 01:00:00,16653,704,before,na
2025-03-04 02:00:00,14566,653,before,na
2025-03-04 03:00:00,4512,212,before,na
2025-03-04 04:00:00,14662,653,before,na
2025-03-04 05:00:00,23717,1056,before,na
2025-03-04 06:00:00,50890,2503,before,na
2025-03-04 07:00:00,42408,2493,before,na
2025-03-04 08:00:00,73559,4390,before,peak
2025-03-04 09:00:00,108109,6285,before,peak
2025-03-04 10:00:00,116088,6280,before,na
2025-03-04 11:00:00,63673,3310,before,na
2025-03-04 12:00:00,6100,318,before,na
2025-03-04 13:00:00,23307,1161,before,na
2025-03-04 14:00:00,110385,5399,before,na
2025-03-04 15:00:00,82915,3755,before,na
2025-03-04 17:00:00,15520,660,before,na
2025-03-04 18:00:00,138456,6028,before,peak
2025-03-04 19:00:00,78502,3206,before,peak
2025-03-04 20:00:00,33199,1255,before,na
2025-03-04 21:00:00,48180,1965,before,na
2025-03-04 22:00:00,36630,1475,before,na
2025-03-04 23:00:00,25579,1128,before,na
2025-03-05 00:00:00,11207,534,before,na
2025-03-05 02:00:00,5296,228,before,na
2025-03-05 03:00:00,13872,670,before,na
2025-03-05 04:00:00,16913,731,before,na
2025-03-05 05:00:00,23737,1035,before,na
2025-03-05 06:00:00,56641,2561,before,na
2025-03-05 07:00:00,96773,5132,before,na
2025-03-05 08:00:00,47970,2529,before,peak
2025-03-05 09:00:00,83560,4537,before,peak
2025-03-05 10:00:00,29971,1584,before,na
2025-03-05 11:00:00,51792,2527,before,na
2025-03-05 12:00:00,113574,5609,before,na
2025-03-05 13:00:00,51590,2478,before,na
2025-03-05 14:00:00,44210,2134,before,na
2025-03-05 15:00:00,52776,2478,before,na
2025-03-05 16:00:00,68991,3340,before,na
2025-03-05 17:00:00,70041,3398,before,na
2025-03-05 18:00:00,92826,4082,before,peak
2025-03-05 19:00:00,58767,2467,before,peak
2025-03-05 20:00:00,18838,761,before,na
2025-03-05 21:00:00,62306,2555,before,na
2025-03-05 22:00:00,82525,3648,before,na
2025-03-05 23:00:00,43564,1870,before,na
2025-03-06 00:00:00,22686,781,before,na
2025-03-06 01:00:00,13322,609,before,na
2025-03-06 02:00:00,19695,843,before,na
2025-03-06 03:00:00,7748,314,before,na
2025-03-06 04:00:00,14545,557,before,na
2025-03-06 05:00:00,22994,894,before,na
2025-03-06 07:00:00,9754,519,before,na
2025-03-06 08:00:00,129892,6429,before,peak
2025-03-06 09:00:00,58489,3104,before,peak
2025-03-06 10:00:00,2863,105,before,na
2025-03-06 11:00:00,29175,982,before,na
2025-03-06 12:00:00,56792,2299,before,na
2025-03-06 13:00:00,75938,3325,before,na
2025-03-06 14:00:00,71132,3001,before,na
2025-03-06 15:00:00,112851,4706,before,na
2025-03-06 16:00:00,86767,3979,before,na
2025-03-06 17:00:00,19057,860,before,na
2025-03-06 19:00:00,47421,2160,before,peak
2025-03-06 20:00:00,83263,2481,before,na
2025-03-06 21:00:00,33598,1001,before,na
2025-03-06 22:00:00,45710,1903,before,na
2025-03-06 23:00:00,50004,2146,before,na
2025-03-07 00:00:00,14577,612,before,na
2025-03-07 02:00:00,9857,374,before,na
2025-03-07 03:00:00,16883,756,before,na
2025-03-07 04:00:00,8852,368,before,na
2025-03-07 05:00:00,10369,379,before,na
2025-03-07 06:00:00,56059,2010,before,na
2025-03-07 07:00:00,128230,6213,before,na
2025-03-07 08:00:00,26232,1470,before,peak
2025-03-07 09:00:00,3048,155,before,peak
2025-03-07 10:00:00,54718,2876,before,na
2025-03-07 11:00:00,117032,5918,before,na
2025-03-07 12:00:00,92641,4494,before,na
2025-03-07 13:00:00,88105,4127,before,na
2025-03-07 14:00:00,46706,2115,before,na
2025-03-07 15:00:00,32178,1380,before,na
2025-03-07 16:00:00,81229,3720,before,na
2025-03-07 17:00:00,80477,3707,before,na
2025-03-07 18:00:00,119160,5347,before,peak
2025-03-07 19:00:00,74503,3148,before,peak
2025-03-07 20:00:00,51213,1818,before,na
2025-03-07 21:00:00,70191,1774,before,na
2025-03-07 22:00:00,46471,1065,before,na
2025-03-07 23:00:00,21892,516,before,na
2025-03-08 00:00:00,24305,655,before,na
2025-03-08 01:00:00,20793,607,before,na
2025-03-08 02:00:00,13488,414,before,na
2025-03-08 03:00:00,5162,137,before,na
2025-03-08 04:00:00,9608,329,before,na
2025-03-08 05:00:00,29294,1046,before,na
2025-03-08 06:00:00,37927,1468,before,na
2025-03-08 07:00:00,39244,1792,before,na
2025-03-08 08:00:00,73555,3375,before,peak
2025-03-08 09:00:00,92105,4361,before,peak
2025-03-08 10:00:00,135033,5926,before,na
2025-03-08 11:00:00,95118,4750,before,na
2025-03-08 12:00:00,76338,3828,before,na
2025-03-08 13:00:00,51849,2445,before,na
2025-03-08 14:00:00,74480,3473,before,na
2025-03-08 15:00:00,62071,2945,before,na
2025-03-08 16:00:00,76666,3534,before,na
2025-03-08 17:00:00,106944,5087,before,na
2025-03-08 18:00:00,81788,3730,before,peak
2025-03-08 19:00:00,57556,2310,before,peak
2025-03-08 20:00:00,62678,2526,before,na
2025-03-08 21:00:00,26572,1046,before,na
2025-03-08 22:00:00,37879,1533,before,na
2025-03-08 23:00:00,65112,2676,before,na
2025-03-09 00:00:00,12013,530,before,na
2025-03-09 01:00:00,768,33,before,na
2025-03-09 02:00:00,11765,523,before,na
2025-03-09 03:00:00,22082,939,before,na
2025-03-09 04:00:00,17813,746,before,na
2025-03-09 05:00:00,20311,853,before,na
2025-03-09 06:00:00,25376,1043,before,na
2025-03-09 07:00:00,33925,1522,before,na
2025-03-09 08:00:00,21119,966,before,peak
2025-03-09 09:00:00,81645,3676,before,peak
2025-03-09 10:00:00,34144,1321,before,na
2025-03-09 11:00:00,14346,565,before,na
2025-03-09 12:00:00,95889,4209,before,na
2025-03-09 13:00:00,77883,2834,before,na
2025-03-09 14:00:00,66810,3008,before,na
2025-03-09 15:00:00,45303,1997,before,na
2025-03-09 16:00:00,81901,3655,before,na
2025-03-09 17:00:00,15585,632,before,na
2025-03-09 18:00:00,56724,2438,before,peak
2025-03-09 19:00:00,87716,3564,before,peak
2025-03-09 20:00:00,92225,3719,before,na
2025-03-09 21:00:00,74504,2609,before,na
2025-03-09 22:00:00,58872,1566,before,na
2025-03-09 23:00:00,31487,915,before,na
2025-03-10 00:00:00,35850,1440,before,na
2025-03-10 01:00:00,21804,896,before,na
2025-03-10 02:00:00,18298,753,before,na
2025-03-10 03:00:00,13683,568,before,na
2025-03-10 04:00:00,12954,548,before,na
2025-03-10 05:00:00,9703,370,before,na
2025-03-10 06:00:00,42539,1891,before,na
2025-03-10 07:00:00,68629,3626,before,na
2025-03-10 08:00:00,126421,5727,before,peak
2025-03-10 09:00:00,118523,5830,before,peak
2025-03-10 10:00:00,94803,4748,before,na
2025-03-10 11:00:00,99272,4611,before,na
2025-03-10 12:00:00,96044,3195,before,na
2025-03-10 13:00:00,91293,2127,before,na
2025-03-10 14:00:00,76988,2156,before,na
2025-03-10 15:00:00,57510,1658,before,na
2025-03-10 16:00:00,80191,2752,before,na
2025-03-10 17:00:00,151244,6646,before,na
2025-03-10 18:00:00,45163,1879,before,peak
2025-03-10 19:00:00,85007,3464,before,peak
2025-03-10 20:00:00,53097,2044,before,na
2025-03-10 21:00:00,72045,2524,before,na
2025-03-10 22:00:00,79577,2841,before,na
2025-03-10 23:00:00,22065,704,before,na
2025-03-11 00:00:00,26328,651,before,na
2025-03-11 01:00:00,11622,279,before,na
2025-03-11 02:00:00,14445,405,before,na
2025-03-11 03:00:00,16196,550,before,na
2025-03-11 04:00:00,17556,607,before,na
2025-03-11 05:00:00,14440,530,before,na
2025-03-11 06:00:00,10125,401,before,na
2025-03-11 07:00:00,98121,4936,before,na
2025-03-11 08:00:00,93143,5184,before,peak
2025-03-11 09:00:00,44593,2136,before,peak
2025-03-11 10:00:00,60233,2847,before,na
2025-03-11 11:00:00,128543,6121,before,na
2025-03-11 12:00:00,49795,2261,before,na
2025-03-11 13:00:00,36401,1670,before,na
2025-03-11 14:00:00,100976,4432,before,na
2025-03-11 15:00:00,91757,3716,before,na
2025-03-11 16:00:00,109587,4820,before,na
2025-03-11 17:00:00,111808,4950,before,na
2025-03-11 20:00:00,95104,3609,before,na
2025-03-11 21:00:00,36832,1451,before,na
2025-03-11 22:00:00,19801,631,before,na
2025-03-11 23:00:00,18981,585,before,na
2025-03-12 00:00:00,8921,253,before,na
2025-03-12 01:00:00,22564,630,before,na
2025-03-12 02:00:00,19199,523,before,na
2025-03-12 03:00:00,16501,490,before,na
2025-03-12 04:00:00,6200,226,before,na
2025-03-12 05:00:00,15367,485,before,na
2025-03-12 06:00:00,62236,2474,before,na
2025-03-12 07:00:00,132300,6211,before,na
2025-03-12 08:00:00,112067,4522,before,peak
2025-03-12 09:00:00,73078,3357,before,peak
2025-03-12 10:00:00,67031,3232,before,na
2025-03-12 11:00:00,15355,554,before,na
2025-03-12 12:00:00,37911,1670,before,na
2025-03-12 13:00:00,75632,2888,before,na
2025-03-12 14:00:00,92751,3679,before,na
2025-03-12 15:00:00,73480,3423,before,na
2025-03-12 16:00:00,21858,1065,before,na
2025-03-12 17:00:00,20762,941,before,na
2025-03-12 18:00:00,99724,4758,before,peak
2025-03-12 19:00:00,28764,1068,before,peak
2025-03-12 20:00:00,45931,1797,before,na
2025-03-12 21:00:00,40052,1578,before,na
2025-03-12 22:00:00,60292,2428,before,na
2025-03-12 23:00:00,60159,2492,before,na
2025-03-13 00:00:00,19631,847,before,na
2025-03-13 01:00:00,13324,624,before,na
2025-03-13 02:00:00,14930,625,before,na
2025-03-13 03:00:00,11829,513,before,na
2025-03-13 04:00:00,10106,376,before,na
2025-03-13 05:00:00,28844,1240,before,na
2025-03-13 06:00:00,66566,2746,before,na
2025-03-13 07:00:00,114807,6027,before,na
2025-03-13 09:00:00,9864,454,before,peak
2025-03-13 10:00:00,39653,1989,before,na
2025-03-13 11:00:00,102009,4592,before,na
2025-03-13 12:00:00,97018,4290,before,na
2025-03-13 13:00:00,53882,2223,before,na
2025-03-13 14:00:00,32018,1435,before,na
2025-03-13 15:00:00,93498,3564,before,na
2025-03-13 16:00:00,105172,4150,before,na
2025-03-13 17:00:00,51807,1932,before,na
2025-03-13 18:00:00,57666,2398,before,peak
2025-03-13 19:00:00,84742,3316,before,peak
2025-03-13 20:00:00,97728,3991,before,na
2025-03-13 21:00:00,92594,3809,before,na
2025-03-13 22:00:00,41979,1822,before,na
2025-03-13 23:00:00,23974,1045,before,na
2025-03-14 00:00:00,17211,700,before,na
2025-03-14 02:00:00,1013,37,before,na
2025-03-14 03:00:00,14449,576,before,na
2025-03-14 04:00:00,15325,600,before,na
2025-03-14 05:00:00,7331,275,before,na
2025-03-14 06:00:00,29014,1343,before,na
2025-03-14 07:00:00,69037,3557,before,na
2025-03-14 08:00:00,98982,5421,before,peak
2025-03-14 09:00:00,130346,7123,before,peak
2025-03-14 10:00:00,108896,5703,before,na
2025-03-14 11:00:00,114476,5689,before,na
2025-03-14 12:00:00,63481,2983,before,na
2025-03-14 13:00:00,93141,4137,before,na
2025-03-14 14:00:00,32607,1646,before,na
2025-03-14 15:00:00,76294,3686,before,na
2025-03-14 16:00:00,120654,5858,before,na
2025-03-14 17:00:00,119873,5624,before,na
2025-03-14 18:00:00,65812,3033,before,peak
2025-03-14 19:00:00,98225,3940,before,peak
2025-03-14 20:00:00,32381,1331,before,na
2025-03-14 21:00:00,36768,1424,before,na
2025-03-14 22:00:00,89799,3893,before,na
2025-03-14 23:00:00,61982,2671,before,na
2025-03-15 00:00:00,11351,478,before,na
2025-03-15 01:00:00,7371,318,before,na
2025-03-15 02:00:00,21749,972,before,na
2025-03-15 03:00:00,23553,1092,before,na
2025-03-15 04:00:00,17433,821,before,na
2025-03-15 05:00:00,28606,1270,before,na
2025-03-15 06:00:00,31928,1492,before,na
2025-03-15 07:00:00,51257,2645,before,na
2025-03-15 08:00:00,58573,3088,before,peak
2025-03-15 09:00:00,70345,3842,before,peak
2025-03-15 10:00:00,92893,4759,before,na
2025-03-15 11:00:00,112395,5927,before,na
2025-03-15 12:00:00,136964,6234,before,na
2025-03-15 13:00:00,116119,5383,before,na
2025-03-15 14:00:00,71078,3085,before,na
2025-03-15 15:00:00,67270,3069,before,na
2025-03-15 16:00:00,113682,5525,before,na
2025-03-15 17:00:00,31895,1544,before,na
2025-03-15 18:00:00,3056,176,before,peak
2025-03-15 19:00:00,65020,2638,before,peak
2025-03-15 20:00:00,93692,3819,before,na
2025-03-15 21:00:00,87154,3535,before,na
2025-03-15 22:00:00,42865,1744,before,na
2025-03-15 23:00:00,16578,641,before,na
2025-03-16 00:00:00,23318,970,before,na
2025-03-16 01:00:00,35519,1262,before,na
2025-03-16 02:00:00,27861,997,before,na
2025-03-16 03:00:00,21014,812,before,na
2025-03-16 04:00:00,1768,67,before,na
2025-03-16 05:00:00,6952,238,before,na
2025-03-16 06:00:00,32204,1194,before,na
2025-03-16 07:00:00,56330,2190,before,na
2025-03-16 08:00:00,77015,3109,before,peak
2025-03-16 09:00:00,31527,1166,before,peak
2025-03-16 10:00:00,79796,2983,before,na
2025-03-16 11:00:00,98956,4251,before,na
2025-03-16 12:00:00,82573,2845,before,na
2025-03-16 13:00:00,41440,1533,before,na
2025-03-16 14:00:00,79426,3409,before,na
2025-03-16 15:00:00,92204,4197,before,na
2025-03-16 16:00:00,44313,2034,before,na
2025-03-16 17:00:00,113750,5168,before,na
2025-03-16 18:00:00,107728,4566,before,peak
2025-03-16 19:00:00,69397,2762,before,peak
2025-03-16 20:00:00,81035,2827,before,na
2025-03-16 21:00:00,44716,1882,before,na
2025-03-16 22:00:00,48003,2020,before,na
2025-03-16 23:00:00,34165,1363,before,na
2025-03-17 00:00:00,12502,546,before,na
2025-03-17 01:00:00,530,18,before,na
2025-03-17 02:00:00,1696,69,before,na
2025-03-17 03:00:00,11815,534,before,na
2025-03-17 04:00:00,14041,615,before,na
2025-03-17 05:00:00,24723,1053,before,na
2025-03-17 06:00:00,60184,2755,before,na
2025-03-17 07:00:00,114164,6351,before,na
2025-03-17 08:00:00,97356,5623,before,peak
2025-03-17 09:00:00,95902,5327,before,peak
2025-03-17 10:00:00,131101,7023,before,na
2025-03-17 11:00:00,94005,4786,before,na
2025-03-17 12:00:00,90101,4564,before,na
2025-03-17 13:00:00,63900,3068,before,na
2025-03-17 14:00:00,38476,1881,before,na
2025-03-17 15:00:00,57088,2481,before,na
2025-03-17 16:00:00,46842,1940,before,na
2025-03-17 17:00:00,109176,5208,before,na
2025-03-17 18:00:00,141973,5855,before,peak
2025-03-17 19:00:00,92518,3779,before,peak
2025-03-17 20:00:00,41058,1726,before,na
2025-03-17 21:00:00,44404,1839,before,na
2025-03-17 22:00:00,54144,2329,before,na
2025-03-17 23:00:00,21251,880,before,na
2025-03-18 00:00:00,15411,714,before,na
2025-03-18 01:00:00,12984,569,before,na
2025-03-18 02:00:00,12361,560,before,na
2025-03-18 03:00:00,13483,579,before,na
2025-03-18 04:00:00,11204,478,before,na
2025-03-18 05:00:00,13719,578,before,na
2025-03-18 06:00:00,34449,1596,before,na
2025-03-18 07:00:00,84351,4801,before,na
2025-03-18 08:00:00,129877,7598,before,peak
2025-03-18 09:00:00,135343,7256,before,peak
2025-03-18 10:00:00,128655,6633,before,na
2025-03-18 11:00:00,110415,5591,before,na
2025-03-18 12:00:00,53103,2510,before,na
2025-03-18 13:00:00,32534,1498,before,na
2025-03-18 14:00:00,50880,2270,before,na
2025-03-18 15:00:00,68791,3160,before,na
2025-03-18 16:00:00,37241,1706,before,na
2025-03-18 17:00:00,76468,3449,before,na
2025-03-18 18:00:00,73822,3180,before,peak
2025-03-18 19:00:00,34586,1366,before,peak
2025-03-18 20:00:00,74640,2851,before,na
2025-03-18 21:00:00,102376,3916,before,na
2025-03-18 22:00:00,46438,1878,before,na
2025-03-18 23:00:00,51992,2019,before,na
2025-03-19 00:00:00,26500,1135,before,na
2025-03-19 01:00:00,16815,683,before,na
2025-03-19 02:00:00,20383,840,before,na
2025-03-19 03:00:00,15316,626,before,na
2025-03-19 04:00:00,7352,319,before,na
2025-03-19 05:00:00,13442,553,before,na
2025-03-19 06:00:00,66017,3106,before,na
2025-03-19 07:00:00,105067,5553,before,na
2025-03-19 08:00:00,66822,3672,before,peak
2025-03-19 09:00:00,49217,2537,before,peak
2025-03-19 10:00:00,47714,2384,before,na
